Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__D-9.png,M06__D-9_1_304,,Tissue,Polygon,616.43,4742.4,0.9213,319.8058,64.1616,0.9762,1.0,21.7952,19.037,0.16,0.1561,-0.0121,0.3415,0.072,0.1391,0.1338,0.0069,0.2834,0.0538,9,83.007,71.6738,140.3562,49.8851,2087.9646,5782.8354,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.43112385,Others
M06__D-9.png,M06__D-9_1_1042,,Tissue,Polygon,4218.3,5204.6,0.9137,478.142,82.0008,0.8936,1.0,31.6903,18.7124,0.3559,0.3559,-0.007,0.7979,0.1818,0.9108,0.8184,0.0572,1.9858,0.4265,8,73.7038,80.8612,92.9249,44.5779,1892.584,3892.1038,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.4468245,Others
M06__D-9.png,M06__D-9_1_3611,,Tissue,Polygon,242.31,3702.3,0.9128,425.6622,74.6736,0.9593,1.0,25.9318,21.9127,0.1734,0.1703,-0.0015,0.4642,0.0731,0.208,0.2091,0.026,0.514,0.0763,7,115.5265,139.5509,175.0564,49.4899,5006.9502,12218.0205,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.49259958,Others
M06__D-9.png,M06__D-9_1_2991,,Tissue,Polygon,3422.1,1927.9,0.9064,495.4319,80.7477,0.9548,1.0,29.6198,22.2061,0.2923,0.2878,-0.0061,0.751,0.1443,0.4136,0.4012,0.0353,1.7668,0.2098,7,103.7988,110.3657,140.224,54.2942,3354.1755,5217.8291,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.8855471,Tumor
M06__D-9.png,M06__D-9_1_1909,,Tissue,Polygon,3820.1,3165.9,0.8945,354.6578,68.4799,0.9504,1.0,24.8478,18.3281,0.3445,0.3337,0.0743,0.6845,0.1039,0.454,0.4319,0.2233,1.6891,0.1232,5,58.568,54.5917,74.071,46.1841,1361.1122,1761.9656,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.4057964,Others
M06__D-9.png,M06__D-9_1_83,,Tissue,Polygon,1073.7,1619.1,0.8933,435.4053,75.3323,0.9641,1.0,26.2926,21.8182,0.2964,0.3055,0.0343,0.5464,0.1107,0.3262,0.3238,0.0802,0.9479,0.1066,8,81.8151,83.5993,126.1602,39.1897,2483.2405,4686.3198,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.5649697,Others
M06__D-9.png,M06__D-9_1_1646,,Tissue,Polygon,3341.6,6078.1,0.8925,373.9415,69.7458,0.966,1.0,23.6774,21.4748,0.3778,0.3147,0.0348,1.5805,0.2393,0.3897,0.2747,0.0301,1.8255,0.3392,5,28.8604,27.9716,40.8497,22.7958,345.2964,413.3295,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.7400957,Others
M06__D-9.png,M06__D-9_1_2571,,Tissue,Polygon,755.24,2139.8,0.8918,330.3412,65.7202,0.9611,1.0,23.0756,17.831,0.2966,0.2996,0.0524,0.8758,0.1306,0.1781,0.1702,0.0109,0.6023,0.1025,5,53.0807,50.7007,73.1292,40.2925,1215.0082,2013.6777,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.8453533,Lymphocyte
M06__D-9.png,M06__D-9_1_3554,,Tissue,Polygon,2390.0,5209.5,0.8894,482.6593,79.3963,0.9622,1.0,27.5792,22.2923,0.2323,0.2199,-0.0136,0.5851,0.1132,0.3711,0.3481,0.0825,0.8976,0.1416,7,76.4754,71.1741,118.4123,49.9184,2235.1394,4163.1548,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.8673452,Tumor
M06__D-9.png,M06__D-9_1_1613,,Tissue,Polygon,682.19,2418.7,0.889,180.5031,48.8,0.9525,1.0,16.9787,14.5458,0.6318,0.5577,0.1052,2.2003,0.34,0.4097,0.3688,-0.0071,1.4027,0.2365,5,47.6759,40.697,85.2912,17.5213,775.1146,1526.0333,0.6455,198.7002,52.0978,0.8182,0.9755,20.1323,11.8183,0.1762,0.1653,0.0298,0.4259,0.0786,0.2185,0.2071,0.0541,0.5585,0.0909,5.9799,65.9874,63.7865,106.3897,30.0456,1754.8657,3729.356,7869,0.90403384,Lymphocyte
