Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_5241,,Tissue,Polygon,446.06,2090.4,0.8991,878.7379,106.2623,0.9779,1.0,36.5198,31.1474,0.0789,0.0785,0.0087,0.1839,0.0307,0.1358,0.134,0.0599,0.2709,0.0322,5,51.4377,44.593,74.3796,35.1511,1114.1215,1554.8237,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.9999999,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_1296,,Tissue,Polygon,1941.7,2142.8,0.8975,1102.3662,119.5535,0.9692,1.0,41.2001,34.0007,0.079,0.0722,-0.0047,0.2605,0.0368,0.0818,0.0771,0.0022,0.2345,0.033,7,49.3203,46.0931,69.487,33.3634,944.2079,1522.3467,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,1.0,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_5101,,Tissue,Polygon,2854.0,1628.5,0.8974,878.1644,106.221,0.9781,1.0,35.7819,32.1196,0.083,0.0728,-0.0011,0.2989,0.048,0.1358,0.1183,0.0189,0.409,0.0634,7,83.7617,74.5163,137.0509,31.8741,2212.0786,5539.7705,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,1.0,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_6117,,Tissue,Polygon,1642.1,2050.3,0.8877,631.5246,92.7794,0.9219,0.9981,34.3825,24.7255,0.1197,0.1062,0.008,0.4046,0.0708,0.1393,0.1378,0.0164,0.3323,0.0658,6,97.207,59.6918,201.0576,37.5329,3062.1099,6886.3936,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.99965894,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_6292,,Tissue,Polygon,1853.8,1969.8,0.8841,501.6794,80.8531,0.9644,1.0,28.2117,23.6781,0.1118,0.1015,0.0196,0.3827,0.0534,0.087,0.0823,0.0103,0.2479,0.0406,5,38.2603,38.5239,48.1936,30.6569,674.5356,820.8347,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.9939173,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_4874,,Tissue,Polygon,2536.7,4120.3,0.8838,1433.7251,138.0175,0.9458,0.9992,49.6267,37.3427,0.0634,0.0611,0.0016,0.2071,0.0244,0.0847,0.0829,0.042,0.1441,0.0165,5,55.0867,51.0472,74.8781,40.1623,1110.5795,1829.9185,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.9999908,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_1378,,Tissue,Polygon,599.55,1736.9,0.8836,741.5446,98.9912,0.9509,1.0,35.7795,27.6129,0.0909,0.0895,0.0305,0.1787,0.0211,0.0819,0.0781,0.0377,0.152,0.0221,7,53.0296,48.5441,75.8522,38.8322,1024.5352,1792.1713,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.9911238,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_2337,,Tissue,Polygon,696.75,1771.3,0.8795,658.4486,92.474,0.9676,1.0,33.0106,25.8504,0.0854,0.0846,0.0246,0.1645,0.026,0.0711,0.0661,-0.0119,0.1527,0.0324,5,43.091,44.769,54.0225,28.3961,811.5455,1098.3525,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.9971449,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_940,,Tissue,Polygon,2140.6,1821.8,0.8793,817.0811,102.1316,0.9844,1.0,33.8456,31.4389,0.1046,0.0908,-0.0154,0.4379,0.0722,0.1213,0.1048,0.0256,0.3905,0.063,5,51.032,47.2272,65.844,40.9974,959.2726,1181.6312,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,1.0,Tumor
M06__C-5_img_cropped.png,M06__C-5_img_cropped_1_4097,,Tissue,Polygon,2551.3,5412.9,0.8782,871.4059,107.3952,0.9494,1.0,39.3905,28.4035,0.0687,0.0681,0.0053,0.1448,0.0184,0.0577,0.0569,0.0109,0.1156,0.0169,7,54.7966,61.3248,67.5361,33.4038,1135.139,1887.8317,0.5121,391.8687,74.5261,0.7865,0.9569,28.6843,16.5077,0.1145,0.1088,0.0234,0.2592,0.0491,0.116,0.1126,0.031,0.2394,0.0429,5.9868,67.2907,64.3889,109.7098,31.9775,1792.8654,3866.3704,7119,0.99525803,Tumor
